pop_size,elite_ratio,selection,crossover,crossover_rate,mutation_rate,mean_final,std_final,success_rate,auc
20,0.1,rank,one_point,0.6,0.01,9.966666666666667,0.18257418583505533,29/30,0.8648
20,0.2,roulette,one_point,0.8,0.01,9.966666666666667,0.18257418583505533,29/30,0.8616
100,0.2,roulette,one_point,0.6,0.0075,9.933333333333334,0.36514837167011066,29/30,0.895
50,0.2,roulette,one_point,0.8,0.005,9.933333333333334,0.2537081317024624,28/30,0.8936
50,0.1,rank,one_point,0.8,0.0075,9.933333333333334,0.36514837167011066,29/30,0.8934
100,0.2,rank,one_point,0.6,0.01,9.933333333333334,0.3651483716701107,29/30,0.8831
20,0.1,roulette,one_point,0.8,0.0075,9.933333333333334,0.36514837167011066,29/30,0.8717
50,0.1,rank,one_point,0.6,0.0075,9.933333333333334,0.36514837167011066,29/30,0.8653
20,0.2,roulette,one_point,0.6,0.01,9.933333333333334,0.2537081317024624,28/30,0.8556
10,0.2,rank,one_point,1.0,0.0075,9.933333333333334,0.2537081317024624,28/30,0.7961
50,0.1,roulette,one_point,1.0,0.005,9.9,0.5477225575051661,29/30,0.9086
100,0.1,roulette,one_point,0.8,0.0075,9.9,0.40257789993644877,28/30,0.8961
100,0.2,rank,one_point,0.8,0.0075,9.9,0.40257789993644877,28/30,0.894
100,0.2,roulette,one_point,0.6,0.005,9.9,0.5477225575051661,29/30,0.8909
100,0.2,rank,one_point,0.8,0.01,9.9,0.40257789993644877,28/30,0.887
100,0.1,rank,one_point,0.6,0.0075,9.9,0.5477225575051661,29/30,0.8842
50,0.1,rank,one_point,0.6,0.01,9.9,0.5477225575051661,29/30,0.8579
50,0.1,rank,one_point,0.6,0.005,9.9,0.4025778999364487,28/30,0.8532
10,0.1,roulette,one_point,0.6,0.01,9.9,0.4025778999364488,28/30,0.8285
10,0.1,roulette,one_point,0.6,0.0075,9.9,0.4025778999364488,28/30,0.7993
50,0.2,roulette,one_point,1.0,0.005,9.866666666666667,0.5713464637233656,28/30,0.8957
50,0.1,roulette,one_point,0.8,0.01,9.866666666666667,0.5074162634049248,28/30,0.8955
50,0.2,roulette,one_point,1.0,0.0075,9.866666666666667,0.7302967433402214,29/30,0.8866
100,0.1,rank,one_point,0.6,0.005,9.866666666666667,0.5713464637233656,28/30,0.8799
