pop_size,elite_ratio,selection,crossover,crossover_rate,mutation_rate,mean_final,std_final,success_rate,auc
10,0.2,rank,two_point,1.0,0.005,78.26666666666667,12.085709239266514,4/30,0.4334
10,0.1,roulette,two_point,0.8,0.01,77.96666666666667,8.922978215253305,0/30,0.4806
20,0.1,rank,uniform,0.8,0.005,77.5,10.630956748068837,0/30,0.4622
50,0.2,rank,uniform,1.0,0.005,77.5,13.171939872319491,1/30,0.459
10,0.1,roulette,one_point,1.0,0.01,77.33333333333333,7.680397499291715,0/30,0.4819
5,0.1,rank,uniform,1.0,0.005,77.33333333333333,11.780560648602522,2/30,0.4396
20,0.2,roulette,one_point,0.8,0.01,77.13333333333334,9.522145995930543,0/30,0.4679
10,0.2,rank,one_point,0.8,0.005,76.73333333333333,13.627895664037244,2/30,0.4453
20,0.2,roulette,two_point,0.8,0.01,76.46666666666667,9.47859051552073,0/30,0.4762
5,0.1,rank,two_point,0.8,0.005,76.2,13.042106874433207,1/30,0.4276
5,0.1,rank,uniform,0.8,0.005,76.16666666666667,12.373730052102273,0/30,0.4299
50,0.1,rank,uniform,0.8,0.01,75.93333333333334,6.016834620510581,0/30,0.4826
10,0.1,rank,two_point,1.0,0.005,75.9,11.859377200604039,1/30,0.4376
10,0.2,rank,one_point,1.0,0.005,75.8,12.061337490882405,1/30,0.4193
20,0.1,rank,uniform,1.0,0.005,75.76666666666667,12.702656071246196,1/30,0.4477
5,0.1,rank,one_point,0.8,0.005,75.56666666666666,12.033525964007257,1/30,0.4261
10,0.1,roulette,one_point,0.8,0.01,75.3,7.9052579621588475,0/30,0.463
5,0.1,rank,two_point,1.0,0.005,75.16666666666667,12.860212186090259,0/30,0.4302
10,0.1,rank,uniform,1.0,0.005,74.96666666666667,9.876769447174702,1/30,0.4517
50,0.2,roulette,uniform,0.8,0.01,74.93333333333334,10.425212586382322,0/30,0.4511
10,0.2,rank,two_point,0.8,0.005,74.8,9.973758673086367,0/30,0.4196
5,0.1,rank,one_point,1.0,0.005,74.7,10.932867245462031,0/30,0.4181
50,0.1,rank,uniform,1.0,0.005,74.6,9.39772533006314,0/30,0.4403
10,0.1,rank,one_point,1.0,0.005,74.4,11.833908032021577,0/30,0.4174
10,0.1,roulette,uniform,0.8,0.005,74.4,11.128094300401155,0/30,0.4167
10,0.1,rank,two_point,0.8,0.005,74.16666666666667,9.638583861261711,0/30,0.4236
20,0.2,roulette,uniform,0.8,0.005,74.03333333333333,11.394140458218391,1/30,0.4326
20,0.2,rank,one_point,1.0,0.005,74.0,10.041294050414844,0/30,0.4289
5,0.1,roulette,uniform,1.0,0.005,74.0,10.106331235145756,0/30,0.4228
10,0.2,roulette,uniform,0.8,0.005,73.56666666666666,11.796210184319525,0/30,0.4271
20,0.1,roulette,two_point,0.8,0.01,73.26666666666667,8.909248713762466,0/30,0.4437
20,0.1,roulette,one_point,0.8,0.01,72.43333333333334,7.686456218271348,0/30,0.4347
20,0.2,roulette,uniform,1.0,0.005,72.26666666666667,9.961765988477916,0/30,0.4269
5,0.1,roulette,two_point,0.8,0.005,72.2,13.023586030869081,0/30,0.4082
20,0.2,rank,one_point,0.8,0.005,72.16666666666667,10.435626423486744,0/30,0.409
5,0.1,roulette,two_point,1.0,0.005,72.13333333333334,11.07881897519124,1/30,0.405
20,0.2,rank,two_point,0.8,0.005,72.06666666666666,11.530868117372163,1/30,0.4121
50,0.1,roulette,uniform,1.0,0.01,72.0,6.346326659490947,0/30,0.4561
50,0.1,rank,uniform,0.8,0.005,71.86666666666666,12.28886048232394,0/30,0.4478
20,0.1,rank,two_point,1.0,0.005,71.86666666666666,11.140894947439593,0/30,0.4114
